KDAW Company (Pvt) Ltd.,6.867842,79.912725,Building,Professional & Other Places,17,4,Professional
Makrin,6.866834,79.910976,Bakery,Food,322,113,Professional
Naveen's Car,6.868404,79.914386,General Travel,Travel & Transport,4,4,Transportation
Sri Jayawardenapura General Hospital,6.869123,79.922898,Hospital,Professional & Other Places,1086,440,Hospitals
Sri Jayewardenepura,6.869293,79.925651,Housing Development,Residence,244,44, 
Global Web (Pvt) Ltd,6.866481,79.928268,Tech Startup,Professional & Other Places,10,2, 
Perera & Sons,6.868326,79.925864,Bakery,Food,5,4,Professional
Vijaya Saree Mandiraya,6.869492,79.926198,Women's Store,Shop & Service,18,15,Commercial & Mercantile
T-Mart HQ,6.866752,79.922629,Office,Professional & Other Places,20,4,Professional
The 2000 Plaza,6.866564,79.928307,Residential Building (Apartment / Condo),Residence,119,59,Professional
Yala,6.864013,79.920142,Forest,Outdoors & Recreation,10,7, 
Restaurant Rakna Arakshaka Lanka,6.865944,79.931264,Café,Food,37,24, 
Piyoran,6.869583,79.941002,Vegetarian / Vegan Restaurant,Food,36,7,Hotels & Restaurants
Vidyala Junction,6.866951,79.959097,General Travel,Travel & Transport,530,129,Transportation
Arpico Daily,6.866464,79.959522,Market,Shop & Service,3,3, 
Cargills Food City,6.866693,79.95953,Convenience Store,Shop & Service,111,39,Commercial & Mercantile
PSK Chinese Restaurant,6.868303,79.957311,Chinese Restaurant,Food,16,8,Hotels & Restaurants
RAZARA Chinese Food,6.867933,79.958716,Chinese Restaurant,Food,13,5,Hotels & Restaurants
Kaju Tree Restaurant,6.866338,79.959802,Diner,Food,6,2, 
New City,6.864342,79.979157,Housing Development,Residence,2,2, 
Lanka Sathosa,6.86467,80.007915,Miscellaneous Shop,Shop & Service,48,5,Hotels & Restaurants
parana athurugiriya junction,6.868566,80.001166,Bus Stop,Travel & Transport,9,5, 
Habarakada Junction,6.865621,80.013593,Bus Stop,Travel & Transport,40,11, 
Habarakada Nursing Home,6.865576,80.012223,Medical Center,Professional & Other Places,13,2, 
Sunseal's Restaurant,6.865675,80.013828,Restaurant,Food,12,3,Hotels & Restaurants
Templeburg Industrial Estate,6.865328,80.018982,Factory,Professional & Other Places,3,2,Professional
Thunnana,6.870784,80.087586,General Travel,Travel & Transport,10,7,Transportation
The Station | Beach Family Restaurant,6.862157,79.859955,Restaurant,Food,1534,848,Hotels & Restaurants
Barrakuda Seafood & Grill,6.86159,79.85978,Seafood Restaurant,Food,738,472,Hotels & Restaurants
Span Tower,6.861609,79.860874,Residential Building (Apartment / Condo),Residence,31,17,Professional
Dehiwala Mount Lavania Public Library,6.860422,79.861744,Library,Professional & Other Places,67,25, 
Kawwas Hut,6.858285,79.863182,Other Nightlife,Nightlife Spot,141,4, 
Rush Ebenezer,6.861216,79.862318,Residential Building (Apartment / Condo),Residence,19,3,Professional
Sri Lanka Institute of Taxation,6.858308,79.863007,Building,Professional & Other Places,37,8,Professional
Frazer play ground,6.860502,79.86118,Playground,Outdoors & Recreation,25,14,Recreation
Rush Residancies,6.858133,79.86257,Residential Building (Apartment / Condo),Residence,40,5,Professional
Kleen Park,6.862261,79.860229,Automotive Shop,Shop & Service,159,92,Hotels & Restaurants
Hameedia - WTC Store,6.860871,79.862094,Automotive Shop,Shop & Service,5,4,Hotels & Restaurants
Frazer Ave,6.86053,79.862335,Road,Travel & Transport,220,36,Transportation
Marine Drive - Atlas Bridge,6.862498,79.859963,Beach,Outdoors & Recreation,41,24, 
Station,6.862229,79.85989,Bar,Nightlife Spot,87,58,Hotels & Restaurants
barracuda,6.861645,79.859797,Other Nightlife,Nightlife Spot,195,139, 
Sunset Beach Resort,6.857997,79.860305,Other Nightlife,Nightlife Spot,33,27, 
Ruwala Beach Park and Restaurant,6.859713,79.860099,Seafood Restaurant,Food,6,6,Hotels & Restaurants
Sudda's Beach Restaurant,6.858904,79.860207,Indian Restaurant,Food,23,21,Hotels & Restaurants
Adikaram Sea View Hostel,6.858738,79.86065,Hostel,Travel & Transport,20,15, 
Sunset Beach Wardy,6.858419,79.860245,Restaurant,Food,38,30,Hotels & Restaurants
Sun set wardy,6.858196,79.860185,Whisky Bar,Nightlife Spot,15,8,Hotels & Restaurants
Barracuda Hotel,6.861478,79.859775,Seafood Restaurant,Food,209,149,Hotels & Restaurants
Frazer Grounds,6.860677,79.862252,Playground,Outdoors & Recreation,52,19,Recreation
Nawalanka Super City,6.859755,79.867361,Shopping Mall,Shop & Service,403,97,Commercial & Mercantile
Burgers Hut,6.859642,79.867536,Burger Joint,Food,1003,388,Hotels & Restaurants
New Star Motors,6.858681,79.869165,Automotive Shop,Shop & Service,66,27,Hotels & Restaurants
Sri Lankan,6.859826,79.870697,Plane,Travel & Transport,8,6, 
pooja wesak kalapaya dehiwala,6.859712,79.867377,General Entertainment,Arts & Entertainment,2,2, 
NaDaa,6.85888,79.86811,Hookah Bar,Nightlife Spot,265,17,Hotels & Restaurants
Medical Centre,6.860656,79.86869,Hospital,Professional & Other Places,43,28,Hospitals
"Jeyasinghe park, Dehiwela",6.856701,79.868843,Playground,Outdoors & Recreation,44,23,Recreation
Singer Mega,6.858425,79.86729,Electronics Store,Shop & Service,11,10,Commercial & Mercantile
Pizza Hut,6.860211,79.866775,Pizza Place,Food,52,43,Hotels & Restaurants
Ramy's Pet Store,6.859747,79.870564,Pet Store,Shop & Service,3,3,Commercial & Mercantile
Crust,6.859747,79.870564,Pizza Place,Food,3,2,Hotels & Restaurants
Super City,6.859858,79.867251,Grocery Store,Shop & Service,58,19,Commercial & Mercantile
A B Travels (Pvt) Ltd,6.857745,79.870565,Office,Professional & Other Places,19,2,Professional
NawaLanka food city,6.85965,79.869964,Market,Shop & Service,25,14, 
Subway,6.859826,79.870484,Train,Travel & Transport,2,2, 
City Hall,6.859542,79.870909,Fire Station,Professional & Other Places,4,3, 
Koito motors,6.858519,79.869501,Automotive Shop,Shop & Service,2,2,Hotels & Restaurants
Advanced Technological Institute,6.857987,79.86782,Automotive Shop,Shop & Service,3,2,Hotels & Restaurants
"54, Quarry Road",6.859757,79.869761,Residential Building (Apartment / Condo),Residence,152,32,Professional
Gloves,6.859645,79.870737,Ski Chalet,Outdoors & Recreation,2,2, 
Peiris Place,6.860792,79.869833,Housing Development,Residence,19,12, 
Anday Football Practice Field,6.859504,79.870326,Soccer Field,Outdoors & Recreation,4,2, 
Dehiwela Municipal Council Medical Clinic,6.858541,79.869127,Government Building,Professional & Other Places,5,4,Professional
Libaas Boutique,6.859061,79.86957,Residential Building (Apartment / Condo),Residence,7,6,Professional
"Hilton Paris, France",6.859826,79.870697,Roof Deck,Travel & Transport,4,3, 
Kalubowila Hospital,6.856977,79.87616,Hospital,Professional & Other Places,15,11,Hospitals
Galle Caterers,6.857143,79.878626,Asian Restaurant,Food,64,55,Hotels & Restaurants
"Kalubowila, Anderson Road, 72/A",6.861399,79.881393,Residential Building (Apartment / Condo),Residence,175,52,Professional
Star Audio,6.858801,79.874235,Automotive Shop,Shop & Service,7,6,Hotels & Restaurants
Anday Stadium,6.861599,79.875487,Soccer Field,Outdoors & Recreation,37,12, 
Dehiwala Vishnu Temple,6.857479,79.881212,Temple,Professional & Other Places,138,93,Residential
Anderson Park,6.862549,79.8761,Playground,Outdoors & Recreation,21,14,Recreation
Williams Grinding Mills,6.861489,79.876534,Herbs & Spices Store,Shop & Service,10,9,Commercial & Mercantile
Chandrasiri Bakery,6.863052,79.876925,Bakery,Food,35,10,Professional
Dimmu Fernando Tattoo Parlor,6.857987,79.876176,Tattoo Parlor,Shop & Service,20,12, 
Shefa's Awesome Garden,6.861507,79.881444,Botanical Garden,Outdoors & Recreation,25,5, 
Maxies,6.86145,79.881365,Butcher,Shop & Service,23,12, 
Hotel Pillows,6.857281,79.879402,Restaurant,Food,17,12,Hotels & Restaurants
Minchi Foods,6.862873,79.879463,Fast Food Restaurant,Food,18,11,Hotels & Restaurants
N.S. Food & Bakers,6.861787,79.881464,Bakery,Food,6,6,Professional
my bbq area,6.861448,79.88134,BBQ Joint,Food,12,5, 
Friends,6.862918,79.876466,BBQ Joint,Food,15,10, 
mera araam joali⛺️,6.860514,79.879661,Garden,Outdoors & Recreation,17,6, 
sajitha stores,6.860618,79.881426,Convenience Store,Shop & Service,15,9,Commercial & Mercantile
Steel Storm 2,6.856133,79.875476,Hardware Store,Shop & Service,7,5,Commercial & Mercantile
saturday night bloomings,6.861424,79.881348,Other Nightlife,Nightlife Spot,10,5, 
"Pieris Road, Kalubowila",6.862756,79.876685,Metro Station,Travel & Transport,36,11, 
Zoo Restaurant,6.856228,79.874568,Asian Restaurant,Food,11,5,Hotels & Restaurants
kadawath park,6.854162,79.878938,Playground,Outdoors & Recreation,7,4,Recreation
Asian auto clean park,6.857236,79.879242,Car Wash,Shop & Service,20,9, 
Wash Room 🚺🚹🚰,6.860649,79.879752,Building,Professional & Other Places,3,2,Professional
aspire you're world ready,6.860773,79.879561,College Academic Building,College & University,107,7,Education
Mangala Road,6.859066,79.87932,Road,Travel & Transport,2,2,Transportation
Apple Store,6.857498,79.882354,Electronics Store,Shop & Service,29,5,Commercial & Mercantile
Pepiliyana,6.855062,79.890694,Other Great Outdoors,Outdoors & Recreation,1149,364, 
Auto Miraj,6.85787,79.890732,Automotive Shop,Shop & Service,115,63,Hotels & Restaurants
Green Cabin,6.854426,79.885472,Bakery,Food,90,37,Professional
Pepiliyana Junction,6.856779,79.890502,Road,Travel & Transport,951,227,Transportation
Bellanthara Junction,6.853022,79.885144,Bus Station,Travel & Transport,329,129,Transportation
SLIT Auto Care,6.86424,79.886899,Automotive Shop,Shop & Service,69,41,Hotels & Restaurants
Foot Care,6.863992,79.887243,Spa,Shop & Service,10,9, 
The Dutch Hospital,6.864106,79.883143,Pub,Nightlife Spot,29,23,Hotels & Restaurants
Echo Zone (3M),6.860096,79.889966,Car Wash,Shop & Service,14,7, 
Chopsticks,6.85658,79.890272,Chinese Restaurant,Food,68,32,Hotels & Restaurants
Keells Super,6.853453,79.885095,Shopping Mall,Shop & Service,506,173,Commercial & Mercantile
Sahan aiya's Military Base SL,6.860414,79.885625,Military Base,Professional & Other Places,8,2, 
Studio 48,6.855523,79.888091,Dance Studio,Arts & Entertainment,103,14, 
Pepiliyana Sunethradevi Pirivena,6.855868,79.891136,Temple,Professional & Other Places,112,60,Residential
Noguchi Child Development Center,6.859243,79.889807,Non-Profit,Professional & Other Places,7,6, 
Cargills Food City,6.8568,79.887714,Convenience Store,Shop & Service,115,53,Commercial & Mercantile
Divulpitiya,6.85514,79.89065,Office,Professional & Other Places,65,26,Professional
Mazna Motors,6.856544,79.890989,Automotive Shop,Shop & Service,17,10,Hotels & Restaurants
Perera & Sons,6.858173,79.890737,Bakery,Food,88,48,Professional
Nadimala Cemetery,6.860078,79.882465,Cemetery,Outdoors & Recreation,30,16, 
Sakya Academy of Higher Education,6.862303,79.883071,Building,Professional & Other Places,87,24,Professional
S A K Y A,6.861067,79.889152,College Classroom,College & University,34,11,Education
Anderson Road 119B,6.861523,79.886314,Building,Professional & Other Places,4,3,Professional
Delkanda Junction,6.863325,79.899703,Road,Travel & Transport,2706,464,Transportation
Havelock Town Residences (HR),6.852786,79.895062,Residential Building (Apartment / Condo),Residence,401,58,Professional
Havelock City - Elibank Tower,6.852756,79.895035,Residential Building (Apartment / Condo),Residence,379,6,Professional
Delkanda Pola,6.861338,79.89984,Fair,Professional & Other Places,342,102, 
Fingara Swimming Pool,6.852633,79.895182,General Entertainment,Arts & Entertainment,246,46, 
Walawwaththa Restaurent,6.860985,79.896533,Chinese Restaurant,Food,47,11,Hotels & Restaurants
M R S Auto Care,6.857493,79.893094,Car Wash,Shop & Service,10,3, 
Sujatha Vidyalaya,6.864197,79.89832,General College & University,College & University,76,32,Education
Acme - The Academy Of Science,6.861198,79.898822,College Science Building,College & University,931,99,Education
"Saranath Temple, Wijerama",6.856698,79.900458,Temple,Professional & Other Places,11,6,Residential
Manjari,6.861274,79.895056,Shopping Mall,Shop & Service,61,40,Commercial & Mercantile
SYPHER Tech,6.855207,79.898113,Military Base,Professional & Other Places,53,7, 
Spark Electric Vehicles,6.852901,79.895078,Automotive Shop,Shop & Service,29,12,Hotels & Restaurants
Sunil motors traders PLC,6.852751,79.895095,Auto Dealership,Shop & Service,17,4, 
සනාගේ බෝඩිම නුගේගොඩ,6.863599,79.893575,Residential Building (Apartment / Condo),Residence,75,2,Professional
EBS Lanka,6.863739,79.893127,Office,Professional & Other Places,62,2,Professional
Green Cabin,6.860301,79.894701,Bakery,Food,75,47,Professional
Wijerama Junction (විජේරාම හන්දිය),6.857665,79.907149,General Travel,Travel & Transport,3065,611,Transportation
Cargills Food City,6.85727,79.909155,Grocery Store,Shop & Service,118,45,Commercial & Mercantile
Department of Computer Science - University of Sri Jayawardenepura,6.854615,79.904509,College Academic Building,College & University,271,17,Education
Faculty of Applied Sciences - University of Sri Jayewardenepura,6.854658,79.904401,General College & University,College & University,581,36,Education
Keells Super,6.857614,79.908139,Supermarket,Shop & Service,206,45,Commercial & Mercantile
BOC Wijerama,6.857702,79.908374,Bank,Shop & Service,31,13,Commercial & Mercantile
Cafe by BOO,6.856971,79.907756,Fast Food Restaurant,Food,44,28,Hotels & Restaurants
Sarasavi Bookshop,6.858181,79.909303,Bookstore,Shop & Service,1019,541, 
Makrin Resturant & Bakers,6.85576,79.906494,Bakery,Food,7,6,Professional
Premarathna Stores,6.857569,79.908195,Fruit & Vegetable Store,Shop & Service,2,2,Commercial & Mercantile
Wickramarachchi Opticians,6.863282,79.900589,Miscellaneous Shop,Shop & Service,96,55,Hotels & Restaurants
Department Of Statistics-Faculty Of Applied Sciences -USJP,6.854817,79.903623,College Academic Building,College & University,16,2,Education
Jeewaka Medical Centre,6.86263,79.902306,Medical Center,Professional & Other Places,37,17, 
Chillyes Foods,6.856451,79.907,Buffet,Food,2,2, 
Derana TV,6.860771,79.906198,General Entertainment,Arts & Entertainment,121,56, 
Salon Sanduni,6.857872,79.908508,Salon / Barbershop,Shop & Service,4,3,Hotels & Restaurants
Matara Bath Kade,6.857729,79.908417,Food Court,Food,3,2,Administration
Sea Crab KITCHEN,6.861393,79.901885,Chinese Restaurant,Food,25,6,Hotels & Restaurants
Gihan's Restaurant,6.858068,79.908122,Asian Restaurant,Food,209,104,Hotels & Restaurants
Hatton National Bank,6.860206,79.905968,Bank,Shop & Service,75,25,Commercial & Mercantile
Salon Jayalath,6.857694,79.908259,Salon / Barbershop,Shop & Service,17,3,Hotels & Restaurants
La Passion,6.861478,79.905454,Salon / Barbershop,Shop & Service,203,96,Hotels & Restaurants
Department of Chemistry - University of Sri Jayewardenepura,6.854658,79.905533,College Academic Building,College & University,56,5,Education
Commercial Bank,6.860529,79.90581,Bank,Shop & Service,170,73,Commercial & Mercantile
KinZa Group (PVT) Ltd,6.861781,79.90364,Tech Startup,Professional & Other Places,57,11, 
Department Of Botany,6.854966,79.904307,College Science Building,College & University,6,2,Education
One Seven One,6.858337,79.915791,Restaurant,Food,502,80,Hotels & Restaurants
Edirisinghe Motors,6.860275,79.914266,Automotive Shop,Shop & Service,69,14,Hotels & Restaurants
Lifetime Fitness,6.860254,79.914233,Gym / Fitness Center,Outdoors & Recreation,148,15,Recreation
Nawinna Junction (නාවින්න හන්දිය),6.854999,79.913371,General Travel,Travel & Transport,2450,470,Transportation
Navinna Medicare,6.854623,79.913955,Hospital,Professional & Other Places,43,25,Hospitals
E.S.A Diesel Engineers,6.855366,79.913696,Automotive Shop,Shop & Service,2,2,Hotels & Restaurants
Saloon Shalika,6.856799,79.915048,Salon / Barbershop,Shop & Service,9,3,Hotels & Restaurants
Viduravi Bakery,6.854749,79.913371,Café,Food,64,19, 
Udahamulla Railway Station,6.862143,79.908991,Train Station,Travel & Transport,470,81,Transportation
Mathara Bath Kade,6.856313,79.913228,Diner,Food,43,23, 
Ajith Taylors,6.857552,79.908133,Men's Store,Shop & Service,7,4,Commercial & Mercantile
Sagara Motors,6.855116,79.913607,Gas Station,Shop & Service,3,2, 
Bording Place,6.858079,79.90868,Residential Building (Apartment / Condo),Residence,2,2,Professional
Nawinna filling station,6.854655,79.913878,General Travel,Travel & Transport,24,17,Transportation
Dr.Sanjeewa Rathnayaka Consultation,6.858594,79.915851,Medical Center,Professional & Other Places,7,3, 
Petti Kade,6.854958,79.913787,Breakfast Spot,Food,3,2, 
Delkada Junction,6.857182,79.914594,Road,Travel & Transport,114,26,Transportation
Department Of Ayurveda,6.855897,79.9176,Office,Professional & Other Places,12,3,Professional
Chanvel Restaurant,6.856184,79.935505,Bar,Nightlife Spot,12,7,Hotels & Restaurants
CIB Shopping Centre,6.854982,79.928018,Boutique,Shop & Service,85,61, 
Polwatta Junction,6.860741,79.943035,General Travel,Travel & Transport,75,44,Transportation
Cargills Express,6.858742,79.944355,Convenience Store,Shop & Service,62,25,Commercial & Mercantile
Araliya Uyana,6.855615,79.940002,Other Great Outdoors,Outdoors & Recreation,318,65, 
Havi Restaurant,6.858348,79.944761,Bar,Nightlife Spot,59,38,Hotels & Restaurants
LV's Nail Studio,6.85709,79.944992,Nail Salon,Shop & Service,3,3, 
MBC Studio,6.856616,79.942166,Recording Studio,Shop & Service,168,51, 
Sri Devram Viharaya,6.853736,79.942543,Temple,Professional & Other Places,53,37,Residential
DMS Bajaj Bike Service,6.855692,79.954736,Car Wash,Shop & Service,2,2, 
Advanced Car Diagnostics,6.854451,79.954443,Car Wash,Shop & Service,15,10, 
